"id","place","weight_lbs","grower_name","city","state_prov","country","gpc_site","seed_mother","pollinator_father","ott","est_weight","pct_chart","variety","dataset_id","weight_kg","weight_class"
"2016-P","679",888.256918213626,"Denis, Raymond","Goodsoil","Saskatchewan","Canada","Great White North Pumpkin Weigh-off and Fair","kline","metesa",0,0,0,"Blue Hubbard",16,399.715613196132,"light"
"2020-P","1181",250.635281244518,"Uematu, Nobuyuki",NA,"Other","Japan","Nippon Ichi Dodekabocha Taikai",NA,NA,0,NA,0,"Big Moose",16,112.785876560033,"light"
"2014-P","668",867.993929121888,"Les petits pousseux","Cape Sable Island","Nova Scotia","Canada","AVGVG Glad Gardens","1727 Ansems","1813 Northrup",332.664247247759,776.802017667747,9.95638982026687,"Early Giant",16,390.59726810485,"light"
"2015-P","849",762.009535333323,"MCCALLUM, DAVID","Canning","Nova Scotia","Canada","The Great Howard Dill Giant Pumpkin Classic","1253 Kline","1389 Northrup",0,0,0,"Autumn Gold",16,342.904290899995,"light"
"2018-P","357",1246.53802140773,"Hoelke, Ryan","Mill Creek","Nova Scotia","Canada","The Great Howard Dill Giant Pumpkin Classic","1800.5 Hoelke","self",388.93452945424,1176.59961523022,0,"Cinderella",16,560.94210963348,"medium"
"2018-P","499",1001.8612954314,"Ansems, Frank","Guelph","Ontario","Canada","Port Elgin Pumpkinfest (Sunday)",NA,NA,0,0,0,"Jack O'Lantern",16,450.837582944128,"medium"
"2017-P","715",799.141641266388,"Camparmo, Maurizio","Port Carling","Ontario","Canada","Thunder Bay District Giant Pumpkin Growers","274 Klages","1053 Klages",311.246248046955,714.701486984208,10.954238532522,"Blue Hubbard",16,359.613738569875,"light"
"2018-P","1030",633.710401958231,"Strumecki, Natasha","St Sylvere","Quebec","Canada","Vermont Growers Weigh-off",NA,NA,297.290784746076,598.72750641794,9.06822840699742,"Connecticut Field",16,285.169680881204,"light"
"2018-P","1718",55.2198010992745,"Sasaki, Toshiki","Kuwana, Mie","Other","Japan","Nippon Ichi Dodekabocha Taikai",NA,NA,0,0,0,"Champion",16,24.8489104946735,"light"
"2017-P","670",794.327949706609,"Mclean, Cliff",NA,"Nova Scotia","Canada","Joe King Memorial Giant Pumpkin Weigh-off","2075 Conolly","1824 Shenona",329.548075517684,807.493246834601,0,"Connecticut Field",16,357.447577367974,"light"
"2021-P","713",747.190464996752,"Asta, Carmelo","Spinoso","Basilicata","Italy","Campionato dello Zuccone","1131 Chiti","Self",319.378514425075,675.249707669134,NA,"Autumn Gold",16,336.235709248538,"light"
"2018-P","605",862.948369346158,"Hall, Louise and Adelaide","Mill Creek","Nova Scotia","Canada","Joe King Memorial Giant Pumpkin Weigh-off","2363 Holland",NA,342.143354931417,875.213306035698,0,"Atlantic Giant",16,388.326766205771,"light"
"2018-P","487",992.727885650113,"Nardi, Enzo","Sirtori","Lombardy","Italy","Festa della zucca di sale","2145macmullen","1642.5 sperry",363.186546138971,1095.89181006306,0,"Howden",16,446.727548542551,"light"
"2020-P","998",466.820986328547,"Yada, Tsunehisa","Kamogawa","Other","Japan","Nippon Ichi Dodekabocha Taikai",NA,NA,0,0,0,"Blue Hubbard",16,210.069443847846,"light"
"2015-P","1576",238.807180442646,"Bartoli, Ivan",NA,"Other","Italy","Campionato dello Zuccone","1254 Bartoli","Open",214.060495435319,241.737100218651,0,"Autumn Gold",16,107.463231199191,"light"
"2015-P","1434",328.277163496733,"Sanita, Alessandro",NA,"Other","Italy","Pesa la Zucca! Foiano",NA,NA,248.439211157064,318.747303078084,0,"Big Max",16,147.72472357353,"light"
"2015-P","833",777.569180504547,"Jarvis, Joel","Vienna","Ontario","Canada","Bracebridge Agriculture Society Fall Fair","1048 Engel","732 Veitch",330.232453991512,824.82625842026,6.87090693269097,"Autumn Gold",16,349.906131227046,"light"
"2021-P","1017",390.44120113563,"Clark, Jim","Trois-Rivieres","Quebec","Canada","Potirothon de Gentilly","1696 Tessier","1696 Tessier",0,0,0,"Blue Hubbard",16,175.698540511034,"light"
"2015-P","616",992.181519768239,"Nardi, Enzo","Novellara","Emilia-Romagna","Italy","Campionato dello Zuccone","1254 Bartoli","1832 Midthun",365.949258886952,1022.9599606746,0,"Rouge Vif d’Etampes",16,446.481683895707,"light"
"2013-P","DMG",295.046725909249,"Johnston, Art",NA,"Quebec","Canada","Potirothon de Gentilly","1062 Robinson 2012","1062 Robinson 2012",0,0,0,"Champion",16,132.771026659162,"light"
"2018-P","1563",197.534568554929,"Patrouille, Patch","Airdrie","Alberta","Canada","Great White North Pumpkin Weigh-off and Fair",NA,NA,0,0,0,"Cinderella",16,88.8905558497182,"light"
"2018-P","518",1141.90225993544,"Andreoli, Gianfranco",NA,"Other","Italy","Festa della zucca di sale","ermacora","ermacora",NA,931.174557368179,15.2229994712934,"Casper",16,513.856016970949,"medium"
"2014-P","488",1065.80292219085,"Daigle, Zelika","Kentville","Nova Scotia","Canada","The Great Howard Dill Giant Pumpkin Classic","1381 Kenneally","2032 Mathison",392.118545171409,1165.82207345932,0,"Champion",16,479.611314985881,"medium"
"2019-P","1377",252.041416647962,"Ito, Shigenobu","Takamatsu","Other","Japan","Nippon Ichi Dodekabocha Taikai",NA,NA,0,0,0,"Blue Hubbard",16,113.418637491583,"light"
"2017-P","567",944.408947889399,"Timm, Brant & Brandon","Waterville","Nova Scotia","Canada","Joe King Memorial Giant Pumpkin Weigh-off",NA,NA,0,0,0,"Dill's Atlantic",16,424.984026550229,"light"
"2018-P","524",1097.12007761544,"Mauro, Mori","Lumezzane","Lombardy","Italy","Sfida degli Zucconi della Brianza","2016,60 Boonenherman","Self",360.314791021426,1044.07492058273,5.0530617469511,"Jack O'Lantern",16,493.704034926946,"medium"
"2020-P","1301",119.772196166075,"Nakagawa, Takao","Toyoake","Other","Japan","Nippon Ichi Dodekabocha Taikai",NA,NA,0,0,0,"Howden",16,53.8974882747338,"light"
"2019-P","1733",6.51058603781865,"Mumford, Kate","London","Ontario","Canada","Thunder Bay District Giant Pumpkin Growers",NA,NA,0,0,0,"Autumn Gold",16,2.92976371701839,"light"
"2016-P","754",826.773632206473,"Chapman, Chuck","Thamesville","Ontario","Canada","Bracebridge Agriculture Society Fall Fair","1724 Hunt Dmg","376 Jarvis",351.984230893887,975.053525710069,0,"Autumn Gold",16,372.048134492913,"light"
"2017-P","1007",558.333530129774,"Lyons, Chris","Shawville","Quebec","Canada","Vermont Growers Weigh-off","553 Strange","open",296.126833289848,585.782285918348,0,"Jack O'Lantern",16,251.250088558398,"light"
"2017-P","EXH",306.262866476239,"Lizzi, Denis","Vinci","Tuscany","Italy","Campionato dello Zuccone",NA,NA,226.94192222866,335.078351010121,0,"Blue Hubbard",16,137.818289914307,"light"
"2014-P","1029",570.197603666797,"Vincent-McGill","Picton","Ontario","Canada","Erin Fall Fair Giant Pumpkin Weigh-off","1149 Pukos","865 Cleave",290.963846400333,553.166325267898,1.99038978447935,"Early Giant",16,256.588921650058,"light"
"2016-P","478",1192.75418633092,"McGill, Noah","Maryhill","Ontario","Canada","Prince Edward County Pumpkinfest",NA,NA,370.637438635161,1039.27348599077,8.81238472239671,"Dill's Atlantic",16,536.739383848912,"medium"
"2016-P","362",1315.60229049997,"Ansems, Fred","ENNISMORE","Ontario","Canada","Wallaceburg Kinsmen","1503 Holke (dmg)","1221 Barber",0,0,0,"Wolf",16,592.021030724987,"medium"
"2019-P","1206",350.286393874526,"Aasman, Mike","Tiverton","Ontario","Canada","Bracebridge Agriculture Society Fall Fair","1240 warner","615 Golden",0,0,0,"Early Giant",16,157.628877243537,"light"
"2017-P","837",695.225839256173,"Maggiociondolo, Azienda Agricola","Pontedera","Tuscany","Italy","Campionato dello Zuccone","1521.2 Cutrupi","1333 Garofano",320.334763784907,762.49415991101,0,"Blue Hubbard",16,312.851627665278,"light"
"2014-P","1360",348.760398442552,"Albert, Francine","St. Simon","New Brunswick","Canada","Le Festival Provincial de la Citrouille geante de Neguac Inc.",NA,NA,254.7132226876,364.781173313835,0,"Dill's Atlantic",16,156.942179299148,"light"
"2018-P","675",1023.27461640422,"Lovett, Graig","Richmond","British Columbia","Canada","BC Giant Pumpkin Weigh-off","1327 Rea",NA,353.401784577976,902.261516823607,8.25414625445209,"Big Moose",16,460.473577381899,"medium"
"2016-P","1502",187.100113832007,"Chiti, Davide","Castelfiorentino","Tuscany","Italy","Pesa la Zucca! Foiano",NA,NA,221.480601338749,227.376132025222,0,"Early Giant",16,84.195051224403,"light"
"2014-P","1372",332.345192994087,"Priess, Andreas","Cameron","Ontario","Canada","Erin Fall Fair Giant Pumpkin Weigh-off",NA,NA,249.618929117152,330.130510179931,0,"Autumn Gold",16,149.555336847339,"light"
"2014-P","1268",449.190289113785,"Langridge, Annette",NA,"Alberta","Canada","Great White North Pumpkin Weigh-off and Fair",NA,NA,0,0,0,"Casper",16,202.135630101203,"light"
"2014-P","1416",318.077596303803,"Northrup, Bill & Dawn",NA,"Quebec","Canada","Vermont Growers Weigh-off","MacDonald",NA,243.908084623021,293.840614706826,3.12162603896303,"Spirit",16,143.134918336711,"light"
"2016-P","1434",240.377667020535,"Ebbett, Gail","Smoky Lake","Alberta","Canada","Great White North Pumpkin Weigh-off and Fair",NA,NA,NA,0,0,"Connecticut Field",16,108.169950159241,"light"
"2013-P","510",872.968196944844,"Fraser, Frank","Springvale","Prince Edward Island","Canada","The Great Howard Dill Giant Pumpkin Classic","1233 Sproule","1408.5 Kline",321.706037341654,888.211236118398,0,"Howden",16,392.83568862518,"light"
"2019-P","232",1371.16967799497,"Cutrupi, Stefano","Pietraia di Cortona","Tuscany","Italy","Pesa la Zucca! Foiano",NA,NA,412.962953919956,1321.44851294658,0.971402540111624,"Champion",16,617.026355097736,"medium"
"2020-P","1351",65.6474333933574,"Ito, Yoshihiro","Kuwana, Mie","Other","Japan","Nippon Ichi Dodekabocha Taikai",NA,NA,0,0,0,"Spirit",16,29.5413450270108,"light"
"2016-P","1176",459.929404296305,"Hawthorne, Andrew","Cocagne","New Brunswick","Canada","Journee de la Citrouille - Edmundston",NA,NA,266.457920621536,442.456850125209,3.90325005991936,"Connecticut Field",16,206.968231933337,"light"
"2013-P","238",1259.97069267175,"Froese, Cornie","London","Ontario","Canada","Prince Edward County Pumpkinfest","1778 Daletas","Self",369.302645777274,1085.98535447105,14.7741300435201,"Wolf",16,566.986811702285,"medium"
"2016-P","864",806.048313293334,"Reid, Jim","Carman","Manitoba","Canada","Roland Pumpkin Fair",NA,NA,322.206221545289,782.74429560043,0,"Atlantic Giant",16,362.721740982,"light"
"2018-P","1050",610.543629667265,"Spivak, Tim","East St. Paul","Manitoba","Canada","Roland Pumpkin Fair","H. Banman",NA,276.536657092742,642.584384481225,0,"Cinderella",16,274.744633350269,"light"
"2021-P","1321",85.0596603209337,"Clark, Ruth","Canning","Nova Scotia","Canada","Joe King Memorial Giant Pumpkin Weigh-off",NA,NA,153.289162998115,77.9443958151729,1.99307141875318,"Jack O'Lantern",16,38.2768471444202,"light"
"2020-P","EXH",686.617377730361,"Stefano, Tosi","Castelfiorentino","Tuscany","Italy","Campionato dello Zuccone","923.7 Asta","Open",333.548036505768,810.655250506955,0,"Wolf",16,308.977819978662,"light"
"2016-P","739",920.924537976485,"Ansems, Gerard","Tiverton","Ontario","Canada","Prince Edward County Pumpkinfest","1317 Clementz","1059 Vincent-McGill",357.11424275033,962.063710796444,0.980924526830236,"Autumn Gold",16,414.416042089418,"light"
"2019-P","1097",480.902887772373,"Quatrouillettes, Les","Bayham, Vienna","Ontario","Canada","Prince Edward County Pumpkinfest",NA,NA,256.451545906258,437.759107456299,6.45718993354477,"Champion",16,216.406299497568,"light"
"2013-P","869",551.414448851571,"Carignan Jano, Becotte Kathy",NA,"Ontario","Canada","Port Elgin Pumpkinfest (Sunday)","1058 Chappelle","self",314.290136199797,698.860264425236,0,"Big Moose",16,248.136501983207,"light"
"2016-P","1074",562.801390495837,"Langridge, Sarah","Iles de Chene","Manitoba","Canada","Roland Pumpkin Fair","1650 Werner","1700.5 Werner",314.233405788655,629.243464296616,0,"Champion",16,253.260625723126,"light"
"2014-P","1742",23.1344350972147,"Takahashi, Masahiro","Takahashi","Other","Japan","Nippon Ichi Dodekabocha Taikai",NA,NA,0,0,0,"Big Moose",16,10.4104957937466,"light"
"2019-P","743",751.014097705848,"Banks, Stewart","Becancour","Quebec","Canada","Potirothon de Gentilly",NA,NA,0,0,0,"Howden",16,337.956343967632,"light"
"2016-P","1613",77.1704678633859,"Miyazaki, Masahiro","Akune","Other","Japan","Nippon Ichi Dodekabocha Taikai",NA,NA,0,0,0,"Champion",16,34.7267105385236,"light"
"2013-P","927",536.293762492829,"Yamamoto, Noritami","Tonosho","Other","Japan","Nippon Ichi Dodekabocha Taikai",NA,NA,0,0,0,"Atlantic Giant",16,241.332193121773,"light"
"2015-P","1164",556.437935069571,"Agnelli, Chiara","Reggio Emilia","Other","Italy","Pesa la Zucca! Foiano",NA,NA,282.47390585563,520.626946313068,9.52065732886697,"Dill's Atlantic",16,250.397070781307,"light"
"2017-P","321",1225.99797890402,"Aasman, Mike","Cannington","Ontario","Canada","Prince Edward County Pumpkinfest",NA,NA,365.173099699498,1164.18219071642,5.16243675051858,"Rouge Vif d’Etampes",16,551.699090506811,"medium"
"2014-P","795",748.379151565076,"Zaychkowsky, Jennifer","Carman","Manitoba","Canada","Roland Pumpkin Fair","1379.5 Banman 2013","1111.5 Banman 2013",317.853259403795,728.676039742063,7.42809618780369,"Prizewinner",16,336.770618204284,"light"
"2017-P","210",1440.58651419801,"Smeltzer, Bill","Eganville","Ontario","Canada","Prince Edward County Pumpkinfest","2066 Geddes","2109 Zywlec",401.710492121073,1402.62288388687,0,"Early Giant",16,648.263931389106,"medium"
"2014-P","1140",521.264191529674,"Cleaview Acres","Shawville","Quebec","Canada","Vermont Growers Weigh-off","1024 Northrup","selfed",283.332799454805,502.241138259999,1.00574679739024,"Blue Hubbard",16,234.568886188353,"light"
"2014-P","1638",132.911384800944,"McQuay, Kaden",NA,"Ontario","Canada","Erin Fall Fair Giant Pumpkin Weigh-off",NA,NA,0,0,0,"Casper",16,59.810123160425,"light"
"2017-P","1346",283.968692158674,"Family, Hayden","Eganville","Ontario","Canada","Erin Fall Fair Giant Pumpkin Weigh-off","? Cleave","? Cleave",227.113345875159,287.469530432075,4.02556564568683,"Howden",16,127.785911471403,"light"
"2018-P","1030",625.79169486701,"Chan, David",NA,"Quebec","Canada","Vermont Growers Weigh-off",NA,NA,288.368567300367,555.343585583378,8.86275499846791,"Casper",16,281.606262690154,"light"
"2014-P","422",1146.42416522381,"Cooper, Bob","Port Carling","Ontario","Canada","Woodbridge Fair GPC Weigh-off","1495 Stelts","2009 Wallace",361.279750109699,1077.16690292867,5.04871461534678,"Dill's Atlantic",16,515.890874350714,"medium"
"2016-P","1131",508.915869167868,"Yeates, Chris","Boularderie","Nova Scotia","Canada","AVGVG Glad Gardens","1419 Reid","1038 Ferguson",0,0,0,"Spirit",16,229.01214112554,"light"
"2018-P","936",597.719607678379,"Jarvis, Joel","New Westminster","British Columbia","Canada","Elysian Giant Pumpkin Weigh-off","1718 Kline","2145 McMullen",289.444631536491,576.829323049864,12.4167257470935,"Howden",16,268.97382345527,"light"
"2017-P","1124",464.421030162312,"Squitieri, Danilo","Sanpancrazio","Lombardy","Italy","Sfida degli Zucconi della Brianza","1790,5 Wallace","self",268.217739423213,469.764264077335,3.94694572356121,"Spirit",16,208.98946357304,"light"
"2013-P","633",662.013605730719,"Seabloom, Moira","Murillo","Ontario","Canada","Erin Fall Fair Giant Pumpkin Weigh-off","525 Nieuwenhoff",NA,323.865212704803,688.780207872945,0,"Howden",16,297.906122578824,"light"
"2018-P","864",721.480204166383,"Rendell, Jody","Florence","Ontario","Canada","Erin Fall Fair Giant Pumpkin Weigh-off","2047 Sippel","2363 Holland",328.384635042079,738.133030787744,0,"Wolf",16,324.666091874872,"light"
"2020-P","609",840.154510125831,"Klages, Gary",NA,"Ontario","Canada","Port Elgin Pumpkinfest","1408 Kline","Self",312.743775625697,755.321501794303,3.77435699148358,"Spirit",16,378.069529556624,"light"
"2014-P","273",1253.23797459864,"Barrella, Alessio","Arezzo","Other","Italy","Pesa la Zucca! Foiano","1874.5 Mathison","1625 Ganter",384.351870529898,1292.85675178883,0,"Casper",16,563.957088569387,"medium"
"2013-P","1212",290.834671213605,"Montgomery, Greg","Grafton","Nova Scotia","Canada","Joe King Memorial Giant Pumpkin Weigh-off","Graham 1811","Graham 1811",0,0,0,"Blue Hubbard",16,130.875602046122,"light"
"2015-P","1783",33.2234263295623,"Bartel, Evan","Edmunston","New Brunswick","Canada","Le Festival Provincial de la Citrouille geante de Neguac Inc.",NA,NA,0,0,0,"Big Moose",16,14.950541848303,"light"
"2013-P","748",594.299440651617,"Clark, Ruth","Langley","British Columbia","Canada","BC Giant Pumpkin Weigh-off","1807 Stelts","1610 Lieber",311.589579499616,683.170533096293,0,"Early Giant",16,267.434748293228,"light"
"2016-P","880",664.952244729875,"Hayashi, Kishio","Shodoshima","Other","Japan","Nippon Ichi Dodekabocha Taikai",NA,NA,0,0,0,"Big Moose",16,299.228510128444,"light"
"2015-P","567",1073.54386915142,"Battista, Gregori","Arezzo","Other","Italy","Campionato dello Zuccone","1776 Deswert","1789 Wallace",394.768430414553,1115.19346554242,0,"Atlantic Giant",16,483.09474111814,"medium"
"2013-P","753",683.499555848525,"Chan, Dave","Morden","Manitoba","Canada","Roland Pumpkin Fair",NA,NA,302.038761378335,669.804964644923,1.01105032618521,"Champion",16,307.574800131836,"light"
"2016-P","1130",527.462608480445,"Suardi, Alberto","Radda in Chianti","Tuscany","Italy","Campionato dello Zuccone",NA,NA,295.150872915459,580.362025767481,0,"Autumn Gold",16,237.3581738162,"light"
"2018-P","EXH",985.228776622447,"Duguay, Abrielle","Camlachie","Ontario","Canada","Bracebridge Agriculture Society Fall Fair","1600 Wallace","1733 Wallace",349.479284102872,1045.4671755898,0,"Prizewinner",16,443.352949480101,"light"
"2013-P","1082",379.345579788496,"Ansems, Shirley","North Vancouver","British Columbia","Canada","BC Giant Pumpkin Weigh-off","1044 Gilmore","self",0,0,0,"Cinderella",16,170.705510904823,"light"
"2017-P","1333",287.089573657325,"Aasman, Mike","Eganville","Ontario","Canada","Thunder Bay District Giant Pumpkin Growers","unknown","unknown",250.005999263016,329.68655911279,0,"Big Moose",16,129.190308145796,"light"
"2019-P","1276",293.095350553265,"Kline, Todd","Becancour","Quebec","Canada","Potirothon de Gentilly",NA,NA,0,0,0,"Casper",16,131.892907748969,"light"
"2016-P","59",1686.37979843114,"Murnaghan, Isaac","Becancour","Quebec","Canada","Woodbridge Fair GPC Weigh-off","1549 Kline","2059 Daletas",432.135285241217,1539.91420476206,6.21608374410788,"Champion",16,758.870909294013,"heavy"
"2018-P","663",869.581951714924,"Dixon, Glenn","St Alexandre","Quebec","Canada","Potirothon de Gentilly",NA,NA,0,0,0,"Blue Hubbard",16,391.311878271716,"light"
"2017-P","791",769.827972450998,"Lobay, John","Consecon","Ontario","Canada","Prince Edward County Pumpkinfest","1626 Jarius","1512 Buttler",318.35619249688,836.805198251953,0,"Casper",16,346.422587602949,"light"
"2015-P","445",1119.00083566277,"Andreoli, Gianfranco",NA,"Other","Italy","Festa della zucca di sale",NA,NA,356.802868659859,1056.90329313874,0,"Howden",16,503.550376048249,"medium"
"2016-P","EXH",465.471603290748,"Kline, Todd","Langley","British Columbia","Canada","BC Giant Pumpkin Weigh-off","1327.5 Rea","self",276.435341630589,401.793867589637,14.0393960341433,"Champion",16,209.462221480837,"light"
